binStart,binEnd,binCenter,count,mean_abs,std_abs,rms
0,39.3817645335729,19.6908822667864,6,4.49393135398306e-08,2.65199364564221e-08,5.10453826786363e-08
39.3817645335729,78.7635290671457,59.0726468003593,12,8.34525579010803e-08,5.96837596538475e-08,1.01141656384086e-07
78.7635290671457,118.145293600719,98.4544113339322,9,4.84091818607311e-08,4.69549519992037e-08,6.55991024107022e-08
118.145293600719,157.527058134291,137.836175867505,3,3.92034885181501e-08,9.04046777051927e-09,3.98923578771581e-08
157.527058134291,196.908822667864,177.217940401078,0,NaN,NaN,NaN
196.908822667864,236.290587201437,216.599704934651,0,NaN,NaN,NaN
