binStart,binEnd,binCenter,count,mean_abs,std_abs,rms
0,39.3817645335729,19.6908822667864,4,2.24341238176061e-07,1.34644806539039e-07,2.52835735394188e-07
39.3817645335729,78.7635290671457,59.0726468003593,8,1.91196218531109e-07,2.42489159536121e-07,2.96659505850669e-07
78.7635290671457,118.145293600719,98.4544113339322,12,1.07036224266305e-07,9.98306639702251e-08,1.43500527240128e-07
118.145293600719,157.527058134291,137.836175867505,16,6.07410312869015e-08,7.33392325130142e-08,9.34449073962537e-08
157.527058134291,196.908822667864,177.217940401078,0,NaN,NaN,NaN
196.908822667864,236.290587201437,216.599704934651,0,NaN,NaN,NaN
