binStart,binEnd,binCenter,count,mean_abs,std_abs,rms
0,39.3817645335729,19.6908822667864,0,NaN,NaN,NaN
39.3817645335729,78.7635290671457,59.0726468003593,9,2.14547279943993e-08,2.90686392067258e-09,2.16290623484273e-08
78.7635290671457,118.145293600719,98.4544113339322,15,5.31791678039346e-08,2.00360934146439e-08,5.65924546650701e-08
118.145293600719,157.527058134291,137.836175867505,6,4.86362653982515e-08,2.97238353911826e-08,5.56932817958407e-08
157.527058134291,196.908822667864,177.217940401078,9,6.79306742638234e-08,8.94843906264907e-08,1.08315812880563e-07
196.908822667864,236.290587201437,216.599704934651,3,6.33163499268516e-08,3.01724938174852e-08,6.7940266093363e-08
