binStart,binEnd,binCenter,count,mean_abs,std_abs,rms
0,39.3817645335729,19.6908822667864,8,8.41157474007977e-08,1.31763504419506e-07,1.49220901419977e-07
39.3817645335729,78.7635290671457,59.0726468003593,6,5.4747430139566e-08,4.22895204895553e-08,6.6989681242092e-08
78.7635290671457,118.145293600719,98.4544113339322,8,1.46467624117123e-07,1.6364503794725e-07,2.11860805845907e-07
118.145293600719,157.527058134291,137.836175867505,0,NaN,NaN,NaN
157.527058134291,196.908822667864,177.217940401078,0,NaN,NaN,NaN
196.908822667864,236.290587201437,216.599704934651,0,NaN,NaN,NaN
