binStart,binEnd,binCenter,count,mean_abs,std_abs,rms
0,39.3817645335729,19.6908822667864,6,1.69529403312906e-07,9.65802323684507e-08,1.9108463131446e-07
39.3817645335729,78.7635290671457,59.0726468003593,12,1.11764525741737e-07,5.35930283393673e-08,1.22980367716332e-07
78.7635290671457,118.145293600719,98.4544113339322,18,6.82202078853471e-08,2.00119650613035e-08,7.09381892236754e-08
118.145293600719,157.527058134291,137.836175867505,24,4.63672383973904e-08,3.28591367904497e-08,5.64327494835374e-08
157.527058134291,196.908822667864,177.217940401078,0,NaN,NaN,NaN
196.908822667864,236.290587201437,216.599704934651,0,NaN,NaN,NaN
