binStart,binEnd,binCenter,count,mean_abs,std_abs,rms
0,39.3817645335729,19.6908822667864,6,1.30846531193655e-07,1.90578857776852e-08,1.31998045063838e-07
39.3817645335729,78.7635290671457,59.0726468003593,12,1.13910573567555e-07,7.63387701044266e-08,1.35342501109067e-07
78.7635290671457,118.145293600719,98.4544113339322,18,8.04510883086524e-08,1.93608825446337e-08,8.26220111647211e-08
118.145293600719,157.527058134291,137.836175867505,24,5.63111417997528e-08,4.67670359186055e-08,7.2573885482625e-08
157.527058134291,196.908822667864,177.217940401078,0,NaN,NaN,NaN
196.908822667864,236.290587201437,216.599704934651,0,NaN,NaN,NaN
